label,goes_class,fl_lon,fl_lat,rest_fl,rest_lon,rest_lat
2023/09/04/HMI.m2023.09.04_06.00.00.jpg,C6.7,87,18,"['C4.2', 'C3.6', 'C3.4', 'C2.4', 'C2.2', 'C2.1', 'C2.1', 'C2.1', 'C1.9', 'C1.9', 'C1.8', 'C1.7', 'C1.6', 'C1.6', 'C1.5', 'C1.5', 'C1.5', 'C1.4', 'C1.3', 'C1.2', 'C1.2', 'C1.0', 'C1.0', 'B9.8']","[0, 69, 2, -69, 55, 88, -28, 65, -9, 64, -29, -10, 87, 87, -11, 60, -5, 87, -68, -3, -3, -5, -2, 63]","[14, 23, 14, -22, 23, 16, 14, 23, 14, 23, 14, 14, 18, 19, 14, 23, 15, 17, 14, 14, 24, 16, 14, 23]"
2023/09/04/HMI.m2023.09.04_07.00.00.jpg,C6.7,87,18,"['C4.2', 'C3.6', 'C3.4', 'C2.4', 'C2.2', 'C2.1', 'C2.1', 'C2.1', 'C1.9', 'C1.9', 'C1.8', 'C1.7', 'C1.6', 'C1.6', 'C1.5', 'C1.5', 'C1.5', 'C1.4', 'C1.3', 'C1.2', 'C1.2', 'C1.0', 'C1.0', 'B9.8']","[0, 69, 2, -69, 55, 88, -28, 65, -9, 64, -29, -10, 87, 87, -11, 60, -5, 87, -68, -3, -3, -5, -2, 63]","[14, 23, 14, -22, 23, 16, 14, 23, 14, 23, 14, 14, 18, 19, 14, 23, 15, 17, 14, 14, 24, 16, 14, 23]"
2023/09/04/HMI.m2023.09.04_08.00.00.jpg,C6.7,87,18,"['C4.2', 'C3.6', 'C3.4', 'C2.4', 'C2.1', 'C2.1', 'C1.9', 'C1.9', 'C1.8', 'C1.7', 'C1.6', 'C1.6', 'C1.5', 'C1.5', 'C1.5', 'C1.4', 'C1.3', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'C1.0', 'B9.8', 'B9.8']","[0, 69, 2, -69, -28, 65, -9, 64, -29, -10, 87, 87, -11, 60, -5, 87, -68, -3, -3, -86, -5, -2, 63, 0]","[14, 23, 14, -22, 14, 23, 14, 23, 14, 14, 18, 19, 14, 23, 15, 17, 14, 14, 24, 24, 16, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_09.00.00.jpg,M2.0,2,14,"['C6.7', 'C4.2', 'C3.6', 'C3.4', 'C2.4', 'C2.1', 'C2.1', 'C1.9', 'C1.9', 'C1.8', 'C1.7', 'C1.6', 'C1.6', 'C1.5', 'C1.5', 'C1.4', 'C1.3', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'C1.0', 'B9.8', 'B9.8']","[87, 0, 69, 2, -69, -28, 65, -9, 64, -29, -10, 87, 87, 60, -5, 87, -68, -3, -3, -86, -5, -2, 63, 0]","[18, 14, 23, 14, -22, 14, 23, 14, 23, 14, 14, 18, 19, 23, 15, 17, 14, 14, 24, 24, 16, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_10.00.00.jpg,M2.0,2,14,"['C7.2', 'C6.7', 'C4.2', 'C3.6', 'C3.4', 'C2.4', 'C2.1', 'C2.1', 'C1.9', 'C1.9', 'C1.8', 'C1.6', 'C1.6', 'C1.5', 'C1.5', 'C1.4', 'C1.3', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'C1.0', 'B9.8', 'B9.8']","[-86, 87, 0, 69, 2, -69, -28, 65, -9, 64, -29, 87, 87, 60, -5, 87, -68, -3, -3, -86, -5, -2, 63, 0]","[25, 18, 14, 23, 14, -22, 14, 23, 14, 23, 14, 18, 19, 23, 15, 17, 14, 14, 24, 24, 16, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_11.00.00.jpg,M2.0,2,14,"['C7.2', 'C4.2', 'C3.6', 'C3.4', 'C2.4', 'C2.1', 'C2.1', 'C1.9', 'C1.9', 'C1.8', 'C1.6', 'C1.6', 'C1.5', 'C1.5', 'C1.4', 'C1.3', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'C1.0', 'B9.8', 'B9.8']","[-86, 0, 69, 2, -69, -28, 65, -9, 64, -29, 87, 87, 60, -5, 87, -68, -3, -3, -86, -5, -2, 63, 0]","[25, 14, 23, 14, -22, 14, 23, 14, 23, 14, 18, 19, 23, 15, 17, 14, 14, 24, 24, 16, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_12.00.00.jpg,M2.0,2,14,"['C7.2', 'C4.2', 'C3.6', 'C3.4', 'C2.4', 'C2.1', 'C2.1', 'C1.9', 'C1.9', 'C1.8', 'C1.6', 'C1.6', 'C1.5', 'C1.5', 'C1.4', 'C1.3', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'C1.0', 'B9.8', 'B9.8']","[-86, 0, 69, 2, -69, -28, 65, -9, 64, -29, 87, 87, 60, -5, 87, -68, -3, -3, -86, -5, -2, 63, 0]","[25, 14, 23, 14, -22, 14, 23, 14, 23, 14, 18, 19, 23, 15, 17, 14, 14, 24, 24, 16, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_13.00.00.jpg,M2.0,2,14,"['C7.2', 'C4.2', 'C3.6', 'C3.4', 'C2.4', 'C2.1', 'C2.1', 'C1.9', 'C1.8', 'C1.6', 'C1.6', 'C1.5', 'C1.5', 'C1.4', 'C1.3', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'C1.0', 'B9.8', 'B9.8']","[-86, 0, 69, 2, -69, -28, 65, 64, -29, 87, 87, 60, -5, 87, -68, -3, -3, -86, -5, -2, 63, 0]","[25, 14, 23, 14, -22, 14, 23, 23, 14, 18, 19, 23, 15, 17, 14, 14, 24, 24, 16, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_14.00.00.jpg,M2.0,2,14,"['C7.2', 'C4.2', 'C3.6', 'C3.4', 'C2.1', 'C2.1', 'C1.9', 'C1.8', 'C1.6', 'C1.6', 'C1.5', 'C1.5', 'C1.4', 'C1.3', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'C1.0', 'B9.8', 'B9.8']","[-86, 0, 69, 2, -28, 65, 64, -29, 87, 87, 60, -5, 87, -68, -3, -3, -86, -5, -2, 63, 0]","[25, 14, 23, 14, 14, 23, 23, 14, 18, 19, 23, 15, 17, 14, 14, 24, 24, 16, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_15.00.00.jpg,M2.0,2,14,"['C7.2', 'C4.2', 'C3.6', 'C3.4', 'C2.1', 'C1.9', 'C1.6', 'C1.6', 'C1.5', 'C1.4', 'C1.3', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'C1.0', 'B9.8', 'B9.8']","[-86, 0, 69, 2, 65, 64, 87, 87, -5, 87, -68, -3, -3, -87, -86, -5, -2, 63, 0]","[25, 14, 23, 14, 23, 23, 18, 19, 15, 17, 14, 14, 24, 22, 24, 16, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_16.00.00.jpg,M2.0,2,14,"['C7.2', 'C4.2', 'C3.6', 'C3.4', 'C2.1', 'C1.9', 'C1.6', 'C1.6', 'C1.5', 'C1.3', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'C1.0', 'B9.8', 'B9.8']","[-86, 0, 69, 2, 65, 64, 87, 87, -5, -68, -3, -3, -87, -86, -5, -2, 63, 0]","[25, 14, 23, 14, 23, 23, 18, 19, 15, 14, 14, 24, 22, 24, 16, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_17.00.00.jpg,M2.0,2,14,"['C7.2', 'C4.2', 'C3.6', 'C3.4', 'C2.1', 'C1.9', 'C1.6', 'C1.6', 'C1.5', 'C1.3', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'C1.0', 'B9.8', 'B9.8']","[-86, 0, 69, 2, 65, 64, 87, 87, -5, -68, -3, -3, -87, -86, -5, -2, 63, 0]","[25, 14, 23, 14, 23, 23, 18, 19, 15, 14, 14, 24, 22, 24, 16, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_18.00.00.jpg,M2.0,2,14,"['C7.2', 'C4.2', 'C3.6', 'C3.4', 'C3.3', 'C2.1', 'C1.9', 'C1.6', 'C1.3', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'C1.0', 'B9.8', 'B9.8']","[-86, 0, 69, 2, 7, 65, 64, 87, -68, -3, -3, -87, -86, -5, -2, 63, 0]","[25, 14, 23, 14, 15, 23, 23, 19, 14, 14, 24, 22, 24, 16, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_19.00.00.jpg,M2.0,2,14,"['C7.2', 'C4.2', 'C3.6', 'C3.6', 'C3.4', 'C3.3', 'C2.1', 'C1.9', 'C1.6', 'C1.3', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'C1.0', 'B9.8', 'B9.8']","[-86, 0, 69, 7, 2, 7, 65, 64, 87, -68, -3, -3, -87, -86, -5, -2, 63, 0]","[25, 14, 23, 16, 14, 15, 23, 23, 19, 14, 14, 24, 22, 24, 16, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_20.00.00.jpg,M2.0,2,14,"['M1.2', 'C7.2', 'C4.2', 'C3.6', 'C3.6', 'C3.4', 'C3.3', 'C2.1', 'C1.9', 'C1.6', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'B9.8', 'B9.8']","[10, -86, 0, 69, 7, 2, 7, 65, 64, 87, -3, -3, -87, -86, -2, 63, 0]","[15, 25, 14, 23, 16, 14, 15, 23, 23, 19, 14, 24, 22, 24, 14, 23, 14]"
2023/09/04/HMI.m2023.09.04_21.00.00.jpg,M2.0,2,14,"['M1.2', 'C7.2', 'C4.2', 'C3.6', 'C3.6', 'C3.4', 'C3.3', 'C2.1', 'C1.9', 'C1.6', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.0', 'B9.8']","[10, -86, 0, 69, 7, 2, 7, 65, 64, 87, -3, -3, -87, -86, -2, 0]","[15, 25, 14, 23, 16, 14, 15, 23, 23, 19, 14, 24, 22, 24, 14, 14]"
2023/09/04/HMI.m2023.09.04_22.00.00.jpg,M2.0,2,14,"['M1.2', 'C7.2', 'C4.2', 'C3.6', 'C3.6', 'C3.4', 'C3.3', 'C2.1', 'C1.9', 'C1.2', 'C1.1', 'C1.0', 'B9.8']","[10, -86, 0, 69, 7, 2, 7, 65, 64, -87, -86, -2, 0]","[15, 25, 14, 23, 16, 14, 15, 23, 23, 22, 24, 14, 14]"
2023/09/04/HMI.m2023.09.04_23.00.00.jpg,M2.0,2,14,"['M1.2', 'C7.2', 'C4.2', 'C4.0', 'C3.6', 'C3.6', 'C3.4', 'C3.3', 'C2.1', 'C1.2', 'C1.1', 'C1.0', 'B9.8']","[10, -86, 0, 8, 69, 7, 2, 7, 65, -87, -86, -2, 0]","[15, 25, 14, -21, 23, 16, 14, 15, 23, 22, 24, 14, 14]"
2023/09/05/HMI.m2023.09.05_00.00.00.jpg,M2.0,2,14,"['M1.2', 'M1.0', 'C7.2', 'C4.2', 'C4.0', 'C3.6', 'C3.6', 'C3.4', 'C3.3', 'C2.1', 'C1.2', 'C1.1', 'C1.0', 'B9.8']","[10, 11, -86, 0, 8, 69, 7, 2, 7, 65, -87, -86, -2, 0]","[15, 15, 25, 14, -21, 23, 16, 14, 15, 23, 22, 24, 14, 14]"
2023/09/05/HMI.m2023.09.05_01.00.00.jpg,M2.0,2,14,"['M1.2', 'M1.0', 'C7.2', 'C4.9', 'C4.2', 'C4.0', 'C3.6', 'C3.6', 'C3.4', 'C3.3', 'C1.2', 'C1.1', 'C1.0', 'B9.8']","[10, 11, -86, 13, 0, 8, 69, 7, 2, 7, -87, -86, -2, 0]","[15, 15, 25, 15, 14, -21, 23, 16, 14, 15, 22, 24, 14, 14]"
2023/09/05/HMI.m2023.09.05_02.00.00.jpg,M2.0,2,14,"['M1.2', 'M1.0', 'C7.2', 'C4.9', 'C4.2', 'C4.0', 'C3.6', 'C3.6', 'C3.4', 'C3.3', 'C1.2', 'C1.1', 'C1.0', 'B9.8']","[10, 11, -86, 13, 0, 8, 69, 7, 2, 7, -87, -86, -2, 0]","[15, 15, 25, 15, 14, -21, 23, 16, 14, 15, 22, 24, 14, 14]"
2023/09/05/HMI.m2023.09.05_03.00.00.jpg,M2.0,2,14,"['M1.2', 'M1.0', 'C7.2', 'C4.9', 'C4.2', 'C4.0', 'C3.6', 'C3.6', 'C3.4', 'C3.3', 'C1.2', 'C1.1', 'B9.8']","[10, 11, -86, 13, 0, 8, 69, 7, 2, 7, -87, -86, 0]","[15, 15, 25, 15, 14, -21, 23, 16, 14, 15, 22, 24, 14]"
2023/09/05/HMI.m2023.09.05_04.00.00.jpg,M2.0,2,14,"['M1.2', 'M1.0', 'C7.2', 'C4.9', 'C4.2', 'C4.0', 'C3.6', 'C3.6', 'C3.4', 'C3.3', 'C1.2', 'C1.2', 'C1.1', 'B9.8']","[10, 11, -86, 13, 0, 8, 69, 7, 2, 7, -87, -51, -86, 0]","[15, 15, 25, 15, 14, -21, 23, 16, 14, 15, 22, 16, 24, 14]"
2023/09/05/HMI.m2023.09.05_05.00.00.jpg,M2.0,2,14,"['M1.2', 'M1.0', 'C7.2', 'C4.9', 'C4.0', 'C3.6', 'C3.6', 'C3.3', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.1', 'B9.8']","[10, 11, -86, 13, 8, 69, 7, 7, -87, -51, 16, -86, 16, 0]","[15, 15, 25, 15, -21, 23, 16, 15, 22, 16, 14, 24, 14, 14]"
2023/09/05/HMI.m2023.09.05_06.00.00.jpg,M2.0,2,14,"['M1.2', 'M1.0', 'C7.2', 'C4.9', 'C4.0', 'C3.6', 'C3.3', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.1', 'B9.8']","[10, 11, -86, 13, 8, 7, 7, -87, -51, 16, -86, 16, 0]","[15, 15, 25, 15, -21, 16, 15, 22, 16, 14, 24, 14, 14]"
2023/09/05/HMI.m2023.09.05_07.00.00.jpg,M2.0,2,14,"['M1.2', 'M1.0', 'C7.2', 'C4.9', 'C4.0', 'C3.6', 'C3.3', 'C1.9', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.1', 'B9.8']","[10, 11, -86, 13, 8, 7, 7, 32, -87, -51, 16, -86, 16, 0]","[15, 15, 25, 15, -21, 16, 15, -9, 22, 16, 14, 24, 14, 14]"
2023/09/05/HMI.m2023.09.05_08.00.00.jpg,M2.0,2,14,"['M1.2', 'M1.0', 'C7.2', 'C4.9', 'C4.0', 'C3.8', 'C3.6', 'C3.3', 'C1.9', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[10, 11, -86, 13, 8, 18, 7, 7, 32, -87, -51, 16, 16]","[15, 15, 25, 15, -21, 14, 16, 15, -9, 22, 16, 14, 14]"
2023/09/05/HMI.m2023.09.05_09.00.00.jpg,M1.2,10,15,"['M1.0', 'C7.2', 'C4.9', 'C4.0', 'C3.8', 'C3.6', 'C3.3', 'C1.9', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[11, -86, 13, 8, 18, 7, 7, 32, -87, -51, 16, 16]","[15, 25, 15, -21, 14, 16, 15, -9, 22, 16, 14, 14]"
2023/09/05/HMI.m2023.09.05_10.00.00.jpg,M1.2,10,15,"['M1.0', 'C4.9', 'C4.0', 'C3.8', 'C3.6', 'C3.3', 'C1.9', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[11, 13, 8, 18, 7, 7, 32, -87, -51, 16, 16]","[15, 15, -21, 14, 16, 15, -9, 22, 16, 14, 14]"
2023/09/05/HMI.m2023.09.05_11.00.00.jpg,M1.2,10,15,"['M1.0', 'C4.9', 'C4.0', 'C3.8', 'C3.6', 'C3.3', 'C1.9', 'C1.8', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[11, 13, 8, 18, 7, 7, 32, -45, -87, -51, 16, 16]","[15, 15, -21, 14, 16, 15, -9, 15, 22, 16, 14, 14]"
2023/09/05/HMI.m2023.09.05_12.00.00.jpg,M1.2,10,15,"['M1.0', 'C4.9', 'C4.0', 'C3.8', 'C3.6', 'C3.3', 'C1.9', 'C1.8', 'C1.8', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[11, 13, 8, 18, 7, 7, 32, -45, 20, -87, -51, 16, 16]","[15, 15, -21, 14, 16, 15, -9, 15, 14, 22, 16, 14, 14]"
2023/09/05/HMI.m2023.09.05_13.00.00.jpg,M1.2,10,15,"['M1.0', 'C4.9', 'C4.0', 'C3.8', 'C3.6', 'C3.3', 'C1.9', 'C1.8', 'C1.8', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[11, 13, 8, 18, 7, 7, 32, -45, 20, -87, -51, 16, 16]","[15, 15, -21, 14, 16, 15, -9, 15, 14, 22, 16, 14, 14]"
2023/09/05/HMI.m2023.09.05_14.00.00.jpg,M1.2,10,15,"['M1.0', 'C4.9', 'C4.0', 'C3.8', 'C3.6', 'C3.3', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[11, 13, 8, 18, 7, 7, 22, 37, 32, -45, 20, -87, -51, 16, 16]","[15, 15, -21, 14, 16, 15, 14, -7, -9, 15, 14, 22, 16, 14, 14]"
2023/09/05/HMI.m2023.09.05_15.00.00.jpg,M1.2,10,15,"['M1.0', 'C4.9', 'C4.0', 'C3.8', 'C3.6', 'C3.3', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.2', 'C1.2', 'C1.1']","[11, 13, 8, 18, 7, 7, 22, 37, 32, -45, 20, -51, 16, 16]","[15, 15, -21, 14, 16, 15, 14, -7, -9, 15, 14, 16, 14, 14]"
2023/09/05/HMI.m2023.09.05_16.00.00.jpg,M1.2,10,15,"['M1.0', 'C4.9', 'C4.0', 'C3.8', 'C3.6', 'C3.3', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.2', 'C1.2', 'C1.1']","[11, 13, 8, 18, 7, 7, 22, 37, 32, -45, 20, -51, 16, 16]","[15, 15, -21, 14, 16, 15, 14, -7, -9, 15, 14, 16, 14, 14]"
2023/09/05/HMI.m2023.09.05_17.00.00.jpg,M1.2,10,15,"['M1.0', 'C4.9', 'C4.0', 'C3.8', 'C3.6', 'C3.3', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.2', 'C1.2', 'C1.1']","[11, 13, 8, 18, 7, 7, 22, 37, 32, -45, 20, 24, -51, 16, 16]","[15, 15, -21, 14, 16, 15, 14, -7, -9, 15, 14, 14, 16, 14, 14]"
2023/09/05/HMI.m2023.09.05_18.00.00.jpg,M1.2,10,15,"['M1.0', 'C5.3', 'C4.9', 'C4.0', 'C3.8', 'C3.6', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.2', 'C1.2', 'C1.1']","[11, 24, 13, 8, 18, 7, 22, 37, 32, -45, 20, 24, -51, 16, 16]","[15, 14, 15, -21, 14, 16, 14, -7, -9, 15, 14, 14, 16, 14, 14]"
2023/09/05/HMI.m2023.09.05_19.00.00.jpg,M1.2,10,15,"['M1.0', 'C5.3', 'C4.9', 'C4.0', 'C3.8', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.2', 'C1.2', 'C1.1']","[11, 24, 13, 8, 18, 22, 37, 32, -45, 20, 24, -51, 16, 16]","[15, 14, 15, -21, 14, 14, -7, -9, 15, 14, 14, 16, 14, 14]"
2023/09/05/HMI.m2023.09.05_20.00.00.jpg,M1.0,11,15,"['C5.3', 'C4.9', 'C4.0', 'C3.8', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.2', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[24, 13, 8, 18, 22, 37, 32, -45, 20, 24, -51, 16, 26, 21, 16]","[14, 15, -21, 14, 14, -7, -9, 15, 14, 14, 16, 14, 14, 14, 14]"
2023/09/05/HMI.m2023.09.05_21.00.00.jpg,M1.0,11,15,"['C5.3', 'C4.9', 'C4.0', 'C3.8', 'C3.5', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.2', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[24, 13, 8, 18, 26, 22, 37, 32, -45, 20, 24, -51, 16, 26, 21, 16]","[14, 15, -21, 14, 14, 14, -7, -9, 15, 14, 14, 16, 14, 14, 14, 14]"
2023/09/05/HMI.m2023.09.05_22.00.00.jpg,M1.0,11,15,"['C5.3', 'C4.9', 'C4.0', 'C3.8', 'C3.5', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.2', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[24, 13, 8, 18, 26, 22, 37, 32, -45, 20, 24, -51, 16, 26, 21, 16]","[14, 15, -21, 14, 14, 14, -7, -9, 15, 14, 14, 16, 14, 14, 14, 14]"
2023/09/05/HMI.m2023.09.05_23.00.00.jpg,M1.0,11,15,"['C5.3', 'C4.9', 'C3.8', 'C3.5', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.2', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.1']","[24, 13, 18, 26, 22, 37, 32, -45, 20, 24, -51, 16, 26, 21, 16, -73]","[14, 15, 14, 14, 14, -7, -9, 15, 14, 14, 16, 14, 14, 14, 14, 22]"
2023/09/06/HMI.m2023.09.06_00.00.00.jpg,C5.3,24,14,"['C4.9', 'C3.8', 'C3.5', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.2', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.1']","[13, 18, 26, 22, 37, 32, -45, 20, 24, -51, 16, 26, 21, 16, -73]","[15, 14, 14, 14, -7, -9, 15, 14, 14, 16, 14, 14, 14, 14, 22]"
2023/09/06/HMI.m2023.09.06_01.00.00.jpg,C5.3,24,14,"['C3.8', 'C3.5', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.2', 'C1.2', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.1']","[18, 26, 22, 37, 32, -45, 20, 24, -51, 16, 26, 21, 42, 16, -73]","[14, 14, 14, -7, -9, 15, 14, 14, 16, 14, 14, 14, -6, 14, 22]"
2023/09/06/HMI.m2023.09.06_02.00.00.jpg,C5.3,24,14,"['C3.8', 'C3.5', 'C3.2', 'C2.8', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.7', 'C1.2', 'C1.2', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.1']","[18, 26, 22, 37, 32, -45, 20, 24, -75, -51, 16, 26, 21, 42, 16, -73]","[14, 14, 14, -7, -9, 15, 14, 14, 25, 16, 14, 14, 14, -6, 14, 22]"
2023/09/06/HMI.m2023.09.06_03.00.00.jpg,C5.3,24,14,"['C3.8', 'C3.5', 'C3.2', 'C2.8', 'C2.4', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.7', 'C1.2', 'C1.2', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.1']","[18, 26, 22, 37, -74, 32, -45, 20, 24, -75, -51, 16, 26, 21, 42, 16, -73]","[14, 14, 14, -7, 25, -9, 15, 14, 14, 25, 16, 14, 14, 14, -6, 14, 22]"
2023/09/06/HMI.m2023.09.06_04.00.00.jpg,C5.3,24,14,"['C3.8', 'C3.5', 'C3.2', 'C2.8', 'C2.4', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.7', 'C1.6', 'C1.2', 'C1.2', 'C1.2', 'C1.2', 'C1.1', 'C1.1']","[18, 26, 22, 37, -74, 32, -45, 20, 24, -75, 24, 16, 26, 21, 42, 16, -73]","[14, 14, 14, -7, 25, -9, 15, 14, 14, 25, 19, 14, 14, 14, -6, 14, 22]"
2023/09/06/HMI.m2023.09.06_05.00.00.jpg,C5.3,24,14,"['C3.8', 'C3.5', 'C3.2', 'C2.8', 'C2.4', 'C1.9', 'C1.8', 'C1.8', 'C1.7', 'C1.7', 'C1.6', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[18, 26, 22, 37, -74, 32, -45, 20, 24, -75, 24, 26, 21, 42, -73]","[14, 14, 14, -7, 25, -9, 15, 14, 14, 25, 19, 14, 14, -6, 22]"
2023/09/06/HMI.m2023.09.06_06.00.00.jpg,C5.3,24,14,"['C3.8', 'C3.5', 'C3.4', 'C3.2', 'C2.8', 'C2.4', 'C1.9', 'C1.8', 'C1.8', 'C1.8', 'C1.7', 'C1.7', 'C1.6', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[18, 26, -73, 22, 37, -74, 32, -45, 20, 56, 24, -75, 24, 26, 21, 42, -73]","[14, 14, 25, 14, -7, 25, -9, 15, 14, -8, 14, 25, 19, 14, 14, -6, 22]"
2023/09/06/HMI.m2023.09.06_07.00.00.jpg,C5.3,24,14,"['C3.8', 'C3.5', 'C3.4', 'C3.2', 'C2.8', 'C2.4', 'C1.8', 'C1.8', 'C1.8', 'C1.7', 'C1.7', 'C1.6', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[18, 26, -73, 22, 37, -74, -45, 20, 56, 24, -75, 24, 26, 21, 42, -73]","[14, 14, 25, 14, -7, 25, 15, 14, -8, 14, 25, 19, 14, 14, -6, 22]"
2023/09/06/HMI.m2023.09.06_08.00.00.jpg,C5.3,24,14,"['C3.5', 'C3.4', 'C3.2', 'C2.8', 'C2.4', 'C1.8', 'C1.8', 'C1.8', 'C1.7', 'C1.7', 'C1.6', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[26, -73, 22, 37, -74, -45, 20, 56, 24, -75, 24, 26, 21, 42, -73]","[14, 25, 14, -7, 25, 15, 14, -8, 14, 25, 19, 14, 14, -6, 22]"
2023/09/06/HMI.m2023.09.06_09.00.00.jpg,C5.3,24,14,"['C3.5', 'C3.4', 'C3.2', 'C2.8', 'C2.4', 'C1.8', 'C1.8', 'C1.8', 'C1.7', 'C1.7', 'C1.6', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[26, -73, 22, 37, -74, -45, 20, 56, 24, -75, 24, 26, 21, 42, -73]","[14, 25, 14, -7, 25, 15, 14, -8, 14, 25, 19, 14, 14, -6, 22]"
2023/09/06/HMI.m2023.09.06_10.00.00.jpg,C5.3,24,14,"['C3.5', 'C3.4', 'C3.2', 'C2.8', 'C2.4', 'C1.8', 'C1.8', 'C1.8', 'C1.7', 'C1.7', 'C1.6', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[26, -73, 22, 37, -74, -45, 20, 56, 24, -75, 24, 26, 21, 42, -73]","[14, 25, 14, -7, 25, 15, 14, -8, 14, 25, 19, 14, 14, -6, 22]"
2023/09/06/HMI.m2023.09.06_11.00.00.jpg,C5.3,24,14,"['C3.5', 'C3.4', 'C3.4', 'C3.2', 'C2.8', 'C2.4', 'C1.8', 'C1.7', 'C1.7', 'C1.6', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[26, -73, 34, 22, 37, -74, 56, 24, -75, 24, 26, 21, 42, -73]","[14, 25, 14, 14, -7, 25, -8, 14, 25, 19, 14, 14, -6, 22]"
2023/09/06/HMI.m2023.09.06_12.00.00.jpg,C5.3,24,14,"['C3.5', 'C3.4', 'C3.4', 'C3.2', 'C3.0', 'C2.8', 'C2.4', 'C1.8', 'C1.7', 'C1.7', 'C1.6', 'C1.2', 'C1.2', 'C1.2', 'C1.1']","[26, -73, 34, 22, -31, 37, -74, 56, 24, -75, 24, 26, 21, 42, -73]","[14, 25, 14, 14, 15, -7, 25, -8, 14, 25, 19, 14, 14, -6, 22]"
