label,goes_class,fl_location,flare_start
2014/07/10/HMI.m2014.07.10_11.00.00.jpg,M1.5,"(74.16584324663202, 16)",2014-07-10 22:29:00
2014/07/10/HMI.m2014.07.10_12.00.00.jpg,M1.5,"(74.16584324663202, 16)",2014-07-10 22:29:00
2014/07/10/HMI.m2014.07.10_13.00.00.jpg,M1.5,"(74.16584324663202, 16)",2014-07-10 22:29:00
2014/07/10/HMI.m2014.07.10_14.00.00.jpg,M1.5,"(74.16584324663202, 16)",2014-07-10 22:29:00
2014/07/10/HMI.m2014.07.10_15.00.00.jpg,M1.5,"(74.16584324663202, 16)",2014-07-10 22:29:00
2014/07/10/HMI.m2014.07.10_16.00.00.jpg,M1.5,"(74.16584324663202, 16)",2014-07-10 22:29:00
2014/07/10/HMI.m2014.07.10_17.00.00.jpg,M1.5,"(74.16584324663202, 16)",2014-07-10 22:29:00
2014/07/10/HMI.m2014.07.10_18.00.00.jpg,M1.5,"(74.16584324663202, 16)",2014-07-10 22:29:00
2014/07/10/HMI.m2014.07.10_19.00.00.jpg,M1.5,"(74.16584324663202, 16)",2014-07-10 22:29:00
2014/07/10/HMI.m2014.07.10_20.00.00.jpg,M1.5,"(74.16584324663202, 16)",2014-07-10 22:29:00
2014/07/10/HMI.m2014.07.10_21.00.00.jpg,M1.5,"(74.16584324663202, 16)",2014-07-10 22:29:00
2014/07/10/HMI.m2014.07.10_22.00.00.jpg,M1.5,"(74.16584324663202, 16)",2014-07-10 22:29:00
2014/07/10/HMI.m2014.07.10_23.00.00.jpg,C4.6,"(32, -6)",2014-07-11 00:39:00
2014/07/11/HMI.m2014.07.11_00.00.00.jpg,C4.6,"(32, -6)",2014-07-11 00:39:00
2014/07/11/HMI.m2014.07.11_01.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_02.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_03.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_04.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_05.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_06.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_07.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_08.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_09.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_10.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_11.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_12.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_13.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_14.00.00.jpg,C2.5,"(-42, 10)",2014-07-11 23:05:00
2014/07/11/HMI.m2014.07.11_15.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/11/HMI.m2014.07.11_16.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/11/HMI.m2014.07.11_17.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/11/HMI.m2014.07.11_18.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/11/HMI.m2014.07.11_19.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/11/HMI.m2014.07.11_20.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/11/HMI.m2014.07.11_21.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/11/HMI.m2014.07.11_22.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/11/HMI.m2014.07.11_23.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/12/HMI.m2014.07.12_00.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/12/HMI.m2014.07.12_01.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/12/HMI.m2014.07.12_02.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/12/HMI.m2014.07.12_03.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/12/HMI.m2014.07.12_04.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/12/HMI.m2014.07.12_05.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/12/HMI.m2014.07.12_06.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/12/HMI.m2014.07.12_07.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/12/HMI.m2014.07.12_08.00.00.jpg,C4.6,"(72, -9)",2014-07-12 14:01:00
2014/07/12/HMI.m2014.07.12_09.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_10.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_11.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_12.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_13.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_14.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_15.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_16.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_17.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_18.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_19.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_20.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_21.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_22.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/12/HMI.m2014.07.12_23.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/13/HMI.m2014.07.13_00.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/13/HMI.m2014.07.13_01.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/13/HMI.m2014.07.13_02.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/13/HMI.m2014.07.13_03.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/13/HMI.m2014.07.13_04.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/13/HMI.m2014.07.13_05.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/13/HMI.m2014.07.13_06.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/13/HMI.m2014.07.13_07.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/13/HMI.m2014.07.13_08.00.00.jpg,C6.4,"(61, -8)",2014-07-13 08:43:00
2014/07/13/HMI.m2014.07.13_09.00.00.jpg,C1.8,"(9.780403956438327, 7)",2014-07-13 09:50:00
2014/07/13/HMI.m2014.07.13_10.00.00.jpg,C1.3,"(70.16227508921286, -8)",2014-07-13 20:49:00
2014/07/13/HMI.m2014.07.13_11.00.00.jpg,C1.3,"(70.16227508921286, -8)",2014-07-13 20:49:00
2014/07/13/HMI.m2014.07.13_12.00.00.jpg,C1.3,"(70.16227508921286, -8)",2014-07-13 20:49:00
2014/07/13/HMI.m2014.07.13_13.00.00.jpg,C1.3,"(70.16227508921286, -8)",2014-07-13 20:49:00
2014/07/13/HMI.m2014.07.13_14.00.00.jpg,C1.3,"(70.16227508921286, -8)",2014-07-13 20:49:00
2014/07/13/HMI.m2014.07.13_15.00.00.jpg,C1.3,"(70.16227508921286, -8)",2014-07-13 20:49:00
2014/07/13/HMI.m2014.07.13_16.00.00.jpg,C1.3,"(70.16227508921286, -8)",2014-07-13 20:49:00
2014/07/13/HMI.m2014.07.13_17.00.00.jpg,C1.3,"(70.16227508921286, -8)",2014-07-13 20:49:00
2014/07/13/HMI.m2014.07.13_18.00.00.jpg,C1.3,"(70.16227508921286, -8)",2014-07-13 20:49:00
2014/07/13/HMI.m2014.07.13_19.00.00.jpg,C1.3,"(70.16227508921286, -8)",2014-07-13 20:49:00
2014/07/13/HMI.m2014.07.13_20.00.00.jpg,C1.3,"(70.16227508921286, -8)",2014-07-13 20:49:00
2014/07/13/HMI.m2014.07.13_21.00.00.jpg,C1.0,"(79.41156069217803, -8)",2014-07-14 12:42:00
2014/07/13/HMI.m2014.07.13_22.00.00.jpg,C1.0,"(79.41156069217803, -8)",2014-07-14 12:42:00
2014/07/13/HMI.m2014.07.13_23.00.00.jpg,C1.0,"(79.41156069217803, -8)",2014-07-14 12:42:00
2014/07/14/HMI.m2014.07.14_00.00.00.jpg,C1.0,"(79.41156069217803, -8)",2014-07-14 12:42:00
2014/07/14/HMI.m2014.07.14_01.00.00.jpg,C1.0,"(79.41156069217803, -8)",2014-07-14 12:42:00
2014/07/14/HMI.m2014.07.14_02.00.00.jpg,C1.0,"(79.41156069217803, -8)",2014-07-14 12:42:00
2014/07/14/HMI.m2014.07.14_03.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_04.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_05.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_06.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_07.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_08.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_09.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_10.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_11.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_12.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_13.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_14.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_15.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_16.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_17.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_18.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_19.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_20.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_21.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_22.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/14/HMI.m2014.07.14_23.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/15/HMI.m2014.07.15_00.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/15/HMI.m2014.07.15_01.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/15/HMI.m2014.07.15_02.00.00.jpg,C1.2,"(87.80839951327458, -8)",2014-07-15 02:59:00
2014/07/15/HMI.m2014.07.15_03.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_04.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_05.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_06.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_07.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_08.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_09.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_10.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_11.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_12.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_13.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_14.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_15.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_16.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_17.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_18.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_19.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_20.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_21.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_22.00.00.jpg,NF,unk,unk
2014/07/15/HMI.m2014.07.15_23.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_00.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_01.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_02.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_03.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_04.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_05.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_06.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_07.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_08.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_09.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_10.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_11.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_12.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_13.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_14.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_15.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_16.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_17.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_18.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_19.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_20.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_21.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_22.00.00.jpg,B5.1,"(58.415328231828816, 12)",2014-07-16 22:24:00
2014/07/16/HMI.m2014.07.16_23.00.00.jpg,B2.0,"(63.96730427867006, 10.000153048887082)",2014-07-17 08:06:00
2014/07/17/HMI.m2014.07.17_00.00.00.jpg,B2.0,"(63.96730427867006, 10.000153048887082)",2014-07-17 08:06:00
2014/07/17/HMI.m2014.07.17_01.00.00.jpg,B2.0,"(63.96730427867006, 10.000153048887082)",2014-07-17 08:06:00
2014/07/17/HMI.m2014.07.17_02.00.00.jpg,B2.0,"(63.96730427867006, 10.000153048887082)",2014-07-17 08:06:00
2014/07/17/HMI.m2014.07.17_03.00.00.jpg,B2.0,"(63.96730427867006, 10.000153048887082)",2014-07-17 08:06:00
2014/07/17/HMI.m2014.07.17_04.00.00.jpg,B2.0,"(63.96730427867006, 10.000153048887082)",2014-07-17 08:06:00
2014/07/17/HMI.m2014.07.17_05.00.00.jpg,B2.0,"(63.96730427867006, 10.000153048887082)",2014-07-17 08:06:00
2014/07/17/HMI.m2014.07.17_06.00.00.jpg,B2.0,"(63.96730427867006, 10.000153048887082)",2014-07-17 08:06:00
2014/07/17/HMI.m2014.07.17_07.00.00.jpg,B2.0,"(63.96730427867006, 10.000153048887082)",2014-07-17 08:06:00
2014/07/17/HMI.m2014.07.17_08.00.00.jpg,B2.0,"(63.96730427867006, 10.000153048887082)",2014-07-17 08:06:00
2014/07/17/HMI.m2014.07.17_09.00.00.jpg,NF,unk,unk
2014/07/17/HMI.m2014.07.17_10.00.00.jpg,NF,unk,unk
2014/07/17/HMI.m2014.07.17_11.00.00.jpg,NF,unk,unk
2014/07/17/HMI.m2014.07.17_12.00.00.jpg,NF,unk,unk
2014/07/17/HMI.m2014.07.17_13.00.00.jpg,NF,unk,unk
2014/07/17/HMI.m2014.07.17_14.00.00.jpg,NF,unk,unk
2014/07/17/HMI.m2014.07.17_15.00.00.jpg,NF,unk,unk
2014/07/17/HMI.m2014.07.17_16.00.00.jpg,NF,unk,unk
2014/07/17/HMI.m2014.07.17_17.00.00.jpg,NF,unk,unk
2014/07/17/HMI.m2014.07.17_18.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/17/HMI.m2014.07.17_19.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/17/HMI.m2014.07.17_20.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/17/HMI.m2014.07.17_21.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/17/HMI.m2014.07.17_22.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/17/HMI.m2014.07.17_23.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_00.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_01.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_02.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_03.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_04.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_05.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_06.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_07.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_08.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_09.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_10.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_11.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_12.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_13.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_14.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_15.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_16.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_17.00.00.jpg,B2.8,"(83.45299127309484, 12)",2014-07-18 17:52:00
2014/07/18/HMI.m2014.07.18_18.00.00.jpg,NF,unk,unk
2014/07/18/HMI.m2014.07.18_19.00.00.jpg,NF,unk,unk
2014/07/18/HMI.m2014.07.18_20.00.00.jpg,NF,unk,unk
2014/07/18/HMI.m2014.07.18_21.00.00.jpg,NF,unk,unk
2014/07/18/HMI.m2014.07.18_22.00.00.jpg,NF,unk,unk
2014/07/18/HMI.m2014.07.18_23.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_00.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_01.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_02.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_03.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_04.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_05.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_06.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_07.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_08.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_09.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_10.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_11.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_12.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_13.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_14.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_15.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_16.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_17.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_18.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_19.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_20.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_21.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_22.00.00.jpg,B3.8,"(83.71718677184576, -22.968701639174082)",2014-07-19 22:43:00
2014/07/19/HMI.m2014.07.19_23.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_00.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_01.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_02.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_03.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_04.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_05.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_06.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_07.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_08.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_09.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_10.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_11.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_12.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_13.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_14.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_15.00.00.jpg,NF,unk,unk
2014/07/20/HMI.m2014.07.20_16.00.00.jpg,B3.9,"(-85.16042529722958, 7)",2014-07-21 15:17:00
2014/07/20/HMI.m2014.07.20_17.00.00.jpg,B3.9,"(-85.16042529722958, 7)",2014-07-21 15:17:00
2014/07/20/HMI.m2014.07.20_18.00.00.jpg,B3.9,"(-85.16042529722958, 7)",2014-07-21 15:17:00
2014/07/20/HMI.m2014.07.20_19.00.00.jpg,B5.9,"(-83.135816804873, 7)",2014-07-21 18:41:00
2014/07/20/HMI.m2014.07.20_20.00.00.jpg,B5.9,"(-83.135816804873, 7)",2014-07-21 18:41:00
