label,goes_class,original_goes_class,file_size_bytes,fl_lon,fl_lat,rest_fl,rest_lon,rest_lat
2014/04/28/HMI.m2014.04.28_09.00.00.jpg,0,C3.4,46833,47.0,21.0,"['B7.8', 'B7.6', 'B7.3']","[61.0, 48.0, 44.0]","[-19.0, 20.0, 18.0]"
2014/04/28/HMI.m2014.04.28_10.00.00.jpg,0,C3.4,46852,47.0,21.0,"['B7.8', 'B7.6', 'B7.3']","[61.0, 48.0, 44.0]","[-19.0, 20.0, 18.0]"
2014/04/28/HMI.m2014.04.28_11.00.00.jpg,0,C3.4,47004,47.0,21.0,"['B9.7', 'B7.8', 'B7.6', 'B7.3']","[57.32264682939999, 61.0, 48.0, 44.0]","[20.0, -19.0, 20.0, 18.0]"
2014/04/28/HMI.m2014.04.28_12.00.00.jpg,0,C3.4,46869,47.0,21.0,"['B9.7', 'B7.8', 'B7.6', 'B7.3']","[57.32264682939999, 61.0, 48.0, 44.0]","[20.0, -19.0, 20.0, 18.0]"
2014/04/28/HMI.m2014.04.28_13.00.00.jpg,0,C3.4,46914,47.0,21.0,"['B9.7', 'B7.8', 'B7.6']","[57.32264682939999, 61.0, 48.0]","[20.0, -19.0, 20.0]"
2014/04/28/HMI.m2014.04.28_14.00.00.jpg,0,C3.4,46956,47.0,21.0,"['B9.7', 'B7.8', 'B7.6']","[57.32264682939999, 61.0, 48.0]","[20.0, -19.0, 20.0]"
2014/04/28/HMI.m2014.04.28_15.00.00.jpg,0,C3.4,47151,47.0,21.0,"['B9.7', 'B7.8', 'B7.6']","[57.32264682939999, 61.0, 48.0]","[20.0, -19.0, 20.0]"
2014/04/28/HMI.m2014.04.28_16.00.00.jpg,0,B9.7,46979,57.32264682939999,20.0,"['B7.8', 'B7.6']","[61.0, 48.0]","[-19.0, 20.0]"
2014/04/28/HMI.m2014.04.28_17.00.00.jpg,0,B9.7,47066,57.32264682939999,20.0,"['B7.8', 'B7.6']","[61.0, 48.0]","[-19.0, 20.0]"
2014/04/28/HMI.m2014.04.28_18.00.00.jpg,0,B9.7,47193,57.32264682939999,20.0,"['B7.8', 'B7.6', 'B5.8']","[61.0, 48.0, 61.3567675282]","[-19.0, 20.0, 20.0]"
2014/04/28/HMI.m2014.04.28_19.00.00.jpg,0,B9.7,47292,57.32264682939999,20.0,"['B7.8', 'B7.6', 'B5.8']","[61.0, 48.0, 61.3567675282]","[-19.0, 20.0, 20.0]"
2014/04/28/HMI.m2014.04.28_20.00.00.jpg,0,B9.7,47110,57.32264682939999,20.0,"['B7.8', 'B7.6', 'B5.8']","[61.0, 48.0, 61.3567675282]","[-19.0, 20.0, 20.0]"
2014/04/28/HMI.m2014.04.28_21.00.00.jpg,0,B9.7,46904,57.32264682939999,20.0,"['B7.8', 'B7.6', 'B5.8']","[61.0, 48.0, 61.3567675282]","[-19.0, 20.0, 20.0]"
2014/04/28/HMI.m2014.04.28_22.00.00.jpg,0,B9.7,46948,57.32264682939999,20.0,"['B7.8', 'B7.6', 'B5.8']","[61.0, 48.0, 61.3567675282]","[-19.0, 20.0, 20.0]"
2014/04/28/HMI.m2014.04.28_23.00.00.jpg,0,B9.7,46806,57.32264682939999,20.0,"['B9.1', 'B5.8']","[-15.0, 61.3567675282]","[-12.0, 20.0]"
2014/04/29/HMI.m2014.04.29_00.00.00.jpg,0,B9.7,46812,57.32264682939999,20.0,"['B9.1', 'B5.8']","[-15.0, 61.3567675282]","[-12.0, 20.0]"
2014/04/29/HMI.m2014.04.29_01.00.00.jpg,0,B9.7,46717,57.32264682939999,20.0,"['B9.1', 'B8.0', 'B5.8']","[-15.0, -48.0, 61.3567675282]","[-12.0, -9.0, 20.0]"
2014/04/29/HMI.m2014.04.29_02.00.00.jpg,0,C1.1,46556,-44.16197046560001,12.0,"['B9.7', 'B9.1', 'B8.0', 'B5.8']","[57.32264682939999, -15.0, -48.0, 61.3567675282]","[20.0, -12.0, -9.0, 20.0]"
2014/04/29/HMI.m2014.04.29_03.00.00.jpg,0,C1.1,46984,-44.16197046560001,12.0,"['B9.7', 'B9.1', 'B8.0', 'B5.8']","[57.32264682939999, -15.0, -48.0, 61.3567675282]","[20.0, -12.0, -9.0, 20.0]"
2014/04/29/HMI.m2014.04.29_04.00.00.jpg,0,C1.1,46963,-44.16197046560001,12.0,"['B9.7', 'B9.1', 'B8.0', 'B5.8']","[57.32264682939999, -15.0, -48.0, 61.3567675282]","[20.0, -12.0, -9.0, 20.0]"
2014/04/29/HMI.m2014.04.29_05.00.00.jpg,0,C1.1,46805,-44.16197046560001,12.0,"['B9.7', 'B9.1', 'B8.0', 'B5.8']","[57.32264682939999, -15.0, -48.0, 61.3567675282]","[20.0, -12.0, -9.0, 20.0]"
2014/04/29/HMI.m2014.04.29_06.00.00.jpg,0,C1.1,46940,-44.16197046560001,12.0,"['B9.7', 'B9.1', 'B8.0', 'B5.8']","[57.32264682939999, -15.0, -48.0, 61.3567675282]","[20.0, -12.0, -9.0, 20.0]"
2014/04/29/HMI.m2014.04.29_07.00.00.jpg,0,C1.5,46908,-44.0,-5.0,"['C1.1', 'B9.7', 'B9.1', 'B8.0', 'B5.8']","[-44.16197046560001, 57.32264682939999, -15.0, -48.0, 61.3567675282]","[12.0, 20.0, -12.0, -9.0, 20.0]"
2014/04/29/HMI.m2014.04.29_08.00.00.jpg,0,C1.5,46990,-44.0,-5.0,"['C1.1', 'B9.7', 'B9.1', 'B8.0', 'B5.8']","[-44.16197046560001, 57.32264682939999, -15.0, -48.0, 61.3567675282]","[12.0, 20.0, -12.0, -9.0, 20.0]"
2014/04/29/HMI.m2014.04.29_09.00.00.jpg,0,C1.5,47094,-44.0,-5.0,"['C1.1', 'B9.7', 'B9.1', 'B8.0', 'B5.8']","[-44.16197046560001, 57.32264682939999, -15.0, -48.0, 61.3567675282]","[12.0, 20.0, -12.0, -9.0, 20.0]"
2014/04/29/HMI.m2014.04.29_10.00.00.jpg,0,C1.5,47085,-44.0,-5.0,"['C1.1', 'B9.7', 'B9.1', 'B8.0', 'B5.8']","[-44.16197046560001, 57.32264682939999, -15.0, -48.0, 61.3567675282]","[12.0, 20.0, -12.0, -9.0, 20.0]"
2014/04/29/HMI.m2014.04.29_11.00.00.jpg,0,C1.5,46962,-44.0,-5.0,"['C1.1', 'B9.1', 'B8.0', 'B5.8']","[-44.16197046560001, -15.0, -48.0, 61.3567675282]","[12.0, -12.0, -9.0, 20.0]"
2014/04/29/HMI.m2014.04.29_12.00.00.jpg,0,C1.5,46933,-44.0,-5.0,"['C1.1', 'B9.1', 'B8.0', 'B5.8', 'B4.8']","[-44.16197046560001, -15.0, -48.0, 61.3567675282, 70.0]","[12.0, -12.0, -9.0, 20.0, 18.0]"
2014/04/29/HMI.m2014.04.29_13.00.00.jpg,0,C1.5,47140,-44.0,-5.0,"['C1.1', 'B9.1', 'B8.0', 'B5.8', 'B4.8']","[-44.16197046560001, -15.0, -48.0, 61.3567675282, 70.0]","[12.0, -12.0, -9.0, 20.0, 18.0]"
2014/04/29/HMI.m2014.04.29_14.00.00.jpg,0,C1.5,47084,-44.0,-5.0,"['C1.1', 'B9.1', 'B8.0', 'B6.4', 'B5.8', 'B4.8']","[-44.16197046560001, -15.0, -48.0, -3.0, 61.3567675282, 70.0]","[12.0, -12.0, -9.0, -17.0, 20.0, 18.0]"
2014/04/29/HMI.m2014.04.29_15.00.00.jpg,0,C1.5,47116,-44.0,-5.0,"['C1.1', 'B9.1', 'B8.0', 'B6.4', 'B6.0', 'B5.8', 'B4.8']","[-44.16197046560001, -15.0, -48.0, -3.0, -6.3287193438, 61.3567675282, 70.0]","[12.0, -12.0, -9.0, -17.0, -18.0, 20.0, 18.0]"
2014/04/29/HMI.m2014.04.29_16.00.00.jpg,0,C1.5,47229,-44.0,-5.0,"['C1.1', 'B9.1', 'B8.0', 'B6.4', 'B6.0', 'B5.8', 'B4.8']","[-44.16197046560001, -15.0, -48.0, -3.0, -6.3287193438, 61.3567675282, 70.0]","[12.0, -12.0, -9.0, -17.0, -18.0, 20.0, 18.0]"
2014/04/29/HMI.m2014.04.29_17.00.00.jpg,0,C1.5,47343,-44.0,-5.0,"['C1.1', 'B9.1', 'B8.0', 'B6.4', 'B6.0', 'B5.8', 'B4.8']","[-44.16197046560001, -15.0, -48.0, -3.0, -6.3287193438, 61.3567675282, 70.0]","[12.0, -12.0, -9.0, -17.0, -18.0, 20.0, 18.0]"
2014/04/29/HMI.m2014.04.29_18.00.00.jpg,0,C1.5,47087,-44.0,-5.0,"['C1.1', 'B9.1', 'B8.0', 'B6.4', 'B6.0', 'B4.8']","[-44.16197046560001, -15.0, -48.0, -3.0, -6.3287193438, 70.0]","[12.0, -12.0, -9.0, -17.0, -18.0, 18.0]"
2014/04/29/HMI.m2014.04.29_19.00.00.jpg,0,C1.5,47100,-44.0,-5.0,"['C1.1', 'B9.1', 'B8.0', 'B6.4', 'B6.0', 'B4.8']","[-44.16197046560001, -15.0, -48.0, -3.0, -6.3287193438, 70.0]","[12.0, -12.0, -9.0, -17.0, -18.0, 18.0]"
2014/04/29/HMI.m2014.04.29_20.00.00.jpg,0,C1.5,47039,-44.0,-5.0,"['C1.1', 'B9.1', 'B8.0', 'B7.1', 'B6.4', 'B6.0', 'B4.8']","[-44.16197046560001, -15.0, -48.0, -39.0, -3.0, -6.3287193438, 70.0]","[12.0, -12.0, -9.0, -7.0, -17.0, -18.0, 18.0]"
2014/04/29/HMI.m2014.04.29_21.00.00.jpg,0,C1.5,47064,-44.0,-5.0,"['C1.1', 'B9.1', 'B8.0', 'B7.1', 'B6.9', 'B6.4', 'B6.0', 'B4.8']","[-44.16197046560001, -15.0, -48.0, -39.0, 64.96275357565237, -3.0, -6.3287193438, 70.0]","[12.0, -12.0, -9.0, -7.0, -21.99645433201796, -17.0, -18.0, 18.0]"
2014/04/29/HMI.m2014.04.29_22.00.00.jpg,0,C1.5,46871,-44.0,-5.0,"['C1.1', 'B9.1', 'B8.0', 'B7.1', 'B6.9', 'B6.4', 'B6.0', 'B4.8']","[-44.16197046560001, -15.0, -48.0, -39.0, 64.96275357565237, -3.0, -6.3287193438, 70.0]","[12.0, -12.0, -9.0, -7.0, -21.99645433201796, -17.0, -18.0, 18.0]"
2014/04/29/HMI.m2014.04.29_23.00.00.jpg,0,C1.5,46810,-44.0,-5.0,"['C1.1', 'B8.0', 'B7.1', 'B6.9', 'B6.4', 'B6.0', 'B4.8']","[-44.16197046560001, -48.0, -39.0, 64.96275357565237, -3.0, -6.3287193438, 70.0]","[12.0, -9.0, -7.0, -21.99645433201796, -17.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_00.00.00.jpg,0,C1.5,46782,-44.0,-5.0,"['C1.1', 'B8.0', 'B7.1', 'B6.9', 'B6.4', 'B6.0', 'B4.8']","[-44.16197046560001, -48.0, -39.0, 64.96275357565237, -3.0, -6.3287193438, 70.0]","[12.0, -9.0, -7.0, -21.99645433201796, -17.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_01.00.00.jpg,0,C1.5,46720,-44.0,-5.0,"['C1.1', 'B7.1', 'B6.9', 'B6.4', 'B6.0', 'B4.8']","[-44.16197046560001, -39.0, 64.96275357565237, -3.0, -6.3287193438, 70.0]","[12.0, -7.0, -21.99645433201796, -17.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_02.00.00.jpg,0,C1.5,46822,-44.0,-5.0,"['B7.2', 'B7.1', 'B6.9', 'B6.4', 'B6.0', 'B4.8']","[87.70258435766512, -39.0, 64.96275357565237, -3.0, -6.3287193438, 70.0]","[-21.01520941698906, -7.0, -21.99645433201796, -17.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_03.00.00.jpg,0,C1.5,46967,-44.0,-5.0,"['B7.2', 'B7.1', 'B6.9', 'B6.4', 'B6.0', 'B4.8']","[87.70258435766512, -39.0, 64.96275357565237, -3.0, -6.3287193438, 70.0]","[-21.01520941698906, -7.0, -21.99645433201796, -17.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_04.00.00.jpg,0,C1.5,47095,-44.0,-5.0,"['B7.2', 'B7.1', 'B6.9', 'B6.4', 'B6.3', 'B6.0', 'B4.8']","[87.70258435766512, -39.0, 64.96275357565237, -3.0, 81.3228016553, -6.3287193438, 70.0]","[-21.01520941698906, -7.0, -21.99645433201796, -17.0, 20.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_05.00.00.jpg,0,C1.5,46967,-44.0,-5.0,"['B7.2', 'B7.1', 'B6.9', 'B6.4', 'B6.3', 'B6.0', 'B4.8']","[87.70258435766512, -39.0, 64.96275357565237, -3.0, 81.3228016553, -6.3287193438, 70.0]","[-21.01520941698906, -7.0, -21.99645433201796, -17.0, 20.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_06.00.00.jpg,0,C1.5,46995,-44.0,-5.0,"['B7.2', 'B7.1', 'B6.9', 'B6.4', 'B6.3', 'B6.0', 'B4.8']","[87.70258435766512, -39.0, 64.96275357565237, -3.0, 81.3228016553, -6.3287193438, 70.0]","[-21.01520941698906, -7.0, -21.99645433201796, -17.0, 20.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_07.00.00.jpg,0,B7.2,46962,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.4', 'B6.3', 'B6.0', 'B4.8']","[-39.0, 64.96275357565237, -3.0, 81.3228016553, -6.3287193438, 70.0]","[-7.0, -21.99645433201796, -17.0, 20.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_08.00.00.jpg,0,B7.2,47052,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.4', 'B6.3', 'B6.0', 'B4.8']","[-39.0, 64.96275357565237, -3.0, 81.3228016553, -6.3287193438, 70.0]","[-7.0, -21.99645433201796, -17.0, 20.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_09.00.00.jpg,0,B7.2,46928,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.4', 'B6.3', 'B6.0', 'B4.8']","[-39.0, 64.96275357565237, -3.0, 81.3228016553, -6.3287193438, 70.0]","[-7.0, -21.99645433201796, -17.0, 20.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_10.00.00.jpg,0,B7.2,47146,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.4', 'B6.3', 'B6.0', 'B4.8']","[-39.0, 64.96275357565237, -3.0, 81.3228016553, -6.3287193438, 70.0]","[-7.0, -21.99645433201796, -17.0, 20.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_11.00.00.jpg,0,B7.2,47163,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.4', 'B6.3', 'B6.0', 'B4.8']","[-39.0, 64.96275357565237, -3.0, 81.3228016553, -6.3287193438, 70.0]","[-7.0, -21.99645433201796, -17.0, 20.0, -18.0, 18.0]"
2014/04/30/HMI.m2014.04.30_12.00.00.jpg,0,B7.2,47089,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.4', 'B6.3', 'B6.0']","[-39.0, 64.96275357565237, -3.0, 81.3228016553, -6.3287193438]","[-7.0, -21.99645433201796, -17.0, 20.0, -18.0]"
2014/04/30/HMI.m2014.04.30_13.00.00.jpg,0,B7.2,47191,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.4', 'B6.3', 'B6.0']","[-39.0, 64.96275357565237, -3.0, 81.3228016553, -6.3287193438]","[-7.0, -21.99645433201796, -17.0, 20.0, -18.0]"
2014/04/30/HMI.m2014.04.30_14.00.00.jpg,0,B7.2,47333,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.3', 'B6.0']","[-39.0, 64.96275357565237, 81.3228016553, -6.3287193438]","[-7.0, -21.99645433201796, 20.0, -18.0]"
2014/04/30/HMI.m2014.04.30_15.00.00.jpg,0,B7.2,47228,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.3']","[-39.0, 64.96275357565237, 81.3228016553]","[-7.0, -21.99645433201796, 20.0]"
2014/04/30/HMI.m2014.04.30_16.00.00.jpg,0,B7.2,47353,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.3']","[-39.0, 64.96275357565237, 81.3228016553]","[-7.0, -21.99645433201796, 20.0]"
2014/04/30/HMI.m2014.04.30_17.00.00.jpg,0,B7.2,47089,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.3']","[-39.0, 64.96275357565237, 81.3228016553]","[-7.0, -21.99645433201796, 20.0]"
2014/04/30/HMI.m2014.04.30_18.00.00.jpg,0,B7.2,47259,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.8', 'B6.3']","[-39.0, 64.96275357565237, -20.6152204332, 81.3228016553]","[-7.0, -21.99645433201796, 12.0, 20.0]"
2014/04/30/HMI.m2014.04.30_19.00.00.jpg,0,B7.2,47022,87.70258435766512,-21.01520941698906,"['B7.1', 'B6.9', 'B6.8', 'B6.3']","[-39.0, 64.96275357565237, -20.6152204332, 81.3228016553]","[-7.0, -21.99645433201796, 12.0, 20.0]"
2014/04/30/HMI.m2014.04.30_20.00.00.jpg,0,B7.2,47027,87.70258435766512,-21.01520941698906,"['B6.9', 'B6.8', 'B6.3']","[64.96275357565237, -20.6152204332, 81.3228016553]","[-21.99645433201796, 12.0, 20.0]"
2014/04/30/HMI.m2014.04.30_21.00.00.jpg,0,B7.2,46815,87.70258435766512,-21.01520941698906,"['B6.8', 'B6.3']","[-20.6152204332, 81.3228016553]","[12.0, 20.0]"
2014/04/30/HMI.m2014.04.30_22.00.00.jpg,0,B7.2,46725,87.70258435766512,-21.01520941698906,"['B6.8', 'B6.3']","[-20.6152204332, 81.3228016553]","[12.0, 20.0]"
2014/04/30/HMI.m2014.04.30_23.00.00.jpg,0,B7.2,46740,87.70258435766512,-21.01520941698906,"['B6.8', 'B6.3']","[-20.6152204332, 81.3228016553]","[12.0, 20.0]"
2014/05/01/HMI.m2014.05.01_00.00.00.jpg,0,B7.2,46557,87.70258435766512,-21.01520941698906,"['B6.8', 'B6.3', 'B5.8']","[-20.6152204332, 81.3228016553, 12.7388830812]","[12.0, 20.0, -18.0]"
2014/05/01/HMI.m2014.05.01_01.00.00.jpg,0,B7.2,46614,87.70258435766512,-21.01520941698906,"['B6.8', 'B6.3', 'B5.8']","[-20.6152204332, 81.3228016553, 12.7388830812]","[12.0, 20.0, -18.0]"
2014/05/01/HMI.m2014.05.01_02.00.00.jpg,0,B6.8,46658,-20.6152204332,12.0,"['B6.3', 'B5.8']","[81.3228016553, 12.7388830812]","[20.0, -18.0]"
2014/05/01/HMI.m2014.05.01_03.00.00.jpg,0,B6.8,46814,-20.6152204332,12.0,"['B6.3', 'B5.8']","[81.3228016553, 12.7388830812]","[20.0, -18.0]"
2014/05/01/HMI.m2014.05.01_04.00.00.jpg,0,B9.4,46961,14.7794634469,-18.0,"['B6.8', 'B5.8']","[-20.6152204332, 12.7388830812]","[12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_05.00.00.jpg,0,B9.4,46624,14.7794634469,-18.0,"['B6.8', 'B5.8']","[-20.6152204332, 12.7388830812]","[12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_06.00.00.jpg,0,B9.4,46641,14.7794634469,-18.0,"['B6.8', 'B5.8']","[-20.6152204332, 12.7388830812]","[12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_07.00.00.jpg,0,B9.4,46692,14.7794634469,-18.0,"['B6.8', 'B5.8']","[-20.6152204332, 12.7388830812]","[12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_08.00.00.jpg,0,C1.3,46865,17.6614205512,-18.0,"['B9.4', 'B6.8', 'B5.8']","[14.7794634469, -20.6152204332, 12.7388830812]","[-18.0, 12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_09.00.00.jpg,0,C1.3,46490,17.6614205512,-18.0,"['B9.4', 'B6.8', 'B5.8']","[14.7794634469, -20.6152204332, 12.7388830812]","[-18.0, 12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_10.00.00.jpg,0,C4.4,46495,18.6091782566,-18.0,"['C1.3', 'B9.4', 'B6.8', 'B5.8']","[17.6614205512, 14.7794634469, -20.6152204332, 12.7388830812]","[-18.0, -18.0, 12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_11.00.00.jpg,0,C4.4,46620,18.6091782566,-18.0,"['C1.3', 'B9.4', 'B6.8', 'B5.8']","[17.6614205512, 14.7794634469, -20.6152204332, 12.7388830812]","[-18.0, -18.0, 12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_12.00.00.jpg,0,C4.4,46818,18.6091782566,-18.0,"['C1.3', 'B9.4', 'B6.8', 'B5.8']","[17.6614205512, 14.7794634469, -20.6152204332, 12.7388830812]","[-18.0, -18.0, 12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_13.00.00.jpg,0,C4.4,46777,18.6091782566,-18.0,"['C1.3', 'B9.4', 'B6.8', 'B5.8']","[17.6614205512, 14.7794634469, -20.6152204332, 12.7388830812]","[-18.0, -18.0, 12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_14.00.00.jpg,0,C4.4,46776,18.6091782566,-18.0,"['C1.3', 'B9.4', 'B6.8', 'B5.8']","[17.6614205512, 14.7794634469, -20.6152204332, 12.7388830812]","[-18.0, -18.0, 12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_15.00.00.jpg,0,C4.4,46640,18.6091782566,-18.0,"['C1.4', 'C1.3', 'B9.4', 'B6.8', 'B5.8']","[-3.0, 17.6614205512, 14.7794634469, -20.6152204332, 12.7388830812]","[-17.0, -18.0, -18.0, 12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_16.00.00.jpg,0,C4.4,46851,18.6091782566,-18.0,"['C1.4', 'C1.3', 'B9.4', 'B6.8', 'B5.8']","[-3.0, 17.6614205512, 14.7794634469, -20.6152204332, 12.7388830812]","[-17.0, -18.0, -18.0, 12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_17.00.00.jpg,0,C4.4,46888,18.6091782566,-18.0,"['C1.4', 'C1.3', 'B9.4', 'B6.8', 'B5.8']","[-3.0, 17.6614205512, 14.7794634469, -20.6152204332, 12.7388830812]","[-17.0, -18.0, -18.0, 12.0, -18.0]"
2014/05/01/HMI.m2014.05.01_18.00.00.jpg,0,C4.4,46841,18.6091782566,-18.0,"['C1.4', 'C1.3', 'B9.4', 'B5.8']","[-3.0, 17.6614205512, 14.7794634469, 12.7388830812]","[-17.0, -18.0, -18.0, -18.0]"
2014/05/01/HMI.m2014.05.01_19.00.00.jpg,0,C4.4,46756,18.6091782566,-18.0,"['C1.4', 'C1.3', 'B9.4', 'B5.8']","[-3.0, 17.6614205512, 14.7794634469, 12.7388830812]","[-17.0, -18.0, -18.0, -18.0]"
2014/05/01/HMI.m2014.05.01_20.00.00.jpg,0,C4.4,46659,18.6091782566,-18.0,"['C1.4', 'C1.3', 'C1.0', 'B9.4', 'B5.8']","[-3.0, 17.6614205512, -51.535901196000005, 14.7794634469, 12.7388830812]","[-17.0, -18.0, -11.0, -18.0, -18.0]"
2014/05/01/HMI.m2014.05.01_21.00.00.jpg,0,C4.4,46638,18.6091782566,-18.0,"['C2.1', 'C1.4', 'C1.3', 'C1.0', 'B9.4', 'B5.8']","[-51.0, -3.0, 17.6614205512, -51.535901196000005, 14.7794634469, 12.7388830812]","[-12.0, -17.0, -18.0, -11.0, -18.0, -18.0]"
2014/05/01/HMI.m2014.05.01_22.00.00.jpg,0,C4.4,46405,18.6091782566,-18.0,"['C2.1', 'C1.4', 'C1.3', 'C1.0', 'B9.4', 'B5.8']","[-51.0, -3.0, 17.6614205512, -51.535901196000005, 14.7794634469, 12.7388830812]","[-12.0, -17.0, -18.0, -11.0, -18.0, -18.0]"
2014/05/01/HMI.m2014.05.01_23.00.00.jpg,0,C4.4,46198,18.6091782566,-18.0,"['C2.1', 'C1.4', 'C1.3', 'C1.3', 'C1.0', 'C1.0', 'B9.4', 'B5.8']","[-51.0, -3.0, 17.6614205512, -1.1247824958, -51.535901196000005, -49.7997842233, 14.7794634469, 12.7388830812]","[-12.0, -17.0, -18.0, -7.0, -11.0, -11.0, -18.0, -18.0]"
2014/05/02/HMI.m2014.05.02_00.00.00.jpg,0,C4.4,46426,18.6091782566,-18.0,"['C2.1', 'C1.4', 'C1.3', 'C1.3', 'C1.0', 'C1.0', 'B9.4']","[-51.0, -3.0, 17.6614205512, -1.1247824958, -51.535901196000005, -49.7997842233, 14.7794634469]","[-12.0, -17.0, -18.0, -7.0, -11.0, -11.0, -18.0]"
2014/05/02/HMI.m2014.05.02_01.00.00.jpg,0,C4.4,46220,18.6091782566,-18.0,"['C2.1', 'C1.4', 'C1.3', 'C1.3', 'C1.0', 'C1.0', 'B9.4']","[-51.0, -3.0, 17.6614205512, -1.1247824958, -51.535901196000005, -49.7997842233, 14.7794634469]","[-12.0, -17.0, -18.0, -7.0, -11.0, -11.0, -18.0]"
2014/05/02/HMI.m2014.05.02_02.00.00.jpg,0,C4.4,46261,18.6091782566,-18.0,"['C2.1', 'C1.4', 'C1.3', 'C1.3', 'C1.0', 'C1.0', 'B9.4', 'B8.7']","[-51.0, -3.0, 17.6614205512, -1.1247824958, -51.535901196000005, -49.7997842233, 14.7794634469, 36.987830326070544]","[-12.0, -17.0, -18.0, -7.0, -11.0, -11.0, -18.0, -9.998436258266928]"
2014/05/02/HMI.m2014.05.02_03.00.00.jpg,0,C4.4,46324,18.6091782566,-18.0,"['C2.1', 'C1.4', 'C1.3', 'C1.3', 'C1.0', 'C1.0', 'B9.4', 'B8.7']","[-51.0, -3.0, 17.6614205512, -1.1247824958, -51.535901196000005, -49.7997842233, 14.7794634469, 36.987830326070544]","[-12.0, -17.0, -18.0, -7.0, -11.0, -11.0, -18.0, -9.998436258266928]"
2014/05/02/HMI.m2014.05.02_04.00.00.jpg,0,C4.4,46414,18.6091782566,-18.0,"['C2.6', 'C2.1', 'C1.4', 'C1.3', 'C1.3', 'C1.0', 'C1.0', 'B8.7']","[39.3330054712, -51.0, -3.0, 17.6614205512, -1.1247824958, -51.535901196000005, -49.7997842233, 36.987830326070544]","[-10.0, -12.0, -17.0, -18.0, -7.0, -11.0, -11.0, -9.998436258266928]"
2014/05/02/HMI.m2014.05.02_05.00.00.jpg,0,C4.4,46601,18.6091782566,-18.0,"['C2.6', 'C2.1', 'C2.0', 'C1.4', 'C1.3', 'C1.3', 'C1.0', 'C1.0', 'B8.7']","[39.3330054712, -51.0, 39.6648974629, -3.0, 17.6614205512, -1.1247824958, -51.535901196000005, -49.7997842233, 36.987830326070544]","[-10.0, -12.0, -10.0, -17.0, -18.0, -7.0, -11.0, -11.0, -9.998436258266928]"
2014/05/02/HMI.m2014.05.02_06.00.00.jpg,0,C5.3,46612,40.5922427338,-10.0,"['C4.4', 'C2.6', 'C2.1', 'C2.0', 'C1.4', 'C1.3', 'C1.3', 'C1.0', 'C1.0', 'B8.7']","[18.6091782566, 39.3330054712, -51.0, 39.6648974629, -3.0, 17.6614205512, -1.1247824958, -51.535901196000005, -49.7997842233, 36.987830326070544]","[-18.0, -10.0, -12.0, -10.0, -17.0, -18.0, -7.0, -11.0, -11.0, -9.998436258266928]"
